id,name,amenity,lat,lon,district
1282,Trường Tiểu học Inspire - Khai Nguyên - Cơ sở Quận 8,school,10.7387313,106.6696696,District 8
1283,"Trường Mầm non Pathway Tuệ Đức - Cơ sở Bông Sao, Quận 8",school,10.7367374,106.6610655,District 8
1284,Unknown,,10.722233,106.6295403,District 8
1285,Unknown,,10.7248148,106.6307285,District 8
1286,Unknown,,10.727498,106.632121,District 8
1287,AEON Tạ Quang Bửu,,10.7403675,106.6782814,District 8
1288,Unknown,parking,10.7406751,106.6782533,District 8
1289,Công viên Phường 2,,10.748717030707496,106.68368182042056,District 8
1290,Unknown,,10.689857828651043,106.59454317592895,District 8
1291,Unknown,,10.695340582350157,106.61451013500296,District 8
1292,Trường Tiểu học An Phong,school,10.703166417208626,106.62123175796324,District 8
1293,Trường Trung học phổ thông Nguyễn Văn Linh,school,10.702342438115233,106.62141032307514,District 8
1294,Công viên Tạ Quang Bữu,,10.737060759266368,106.67609672295782,District 8
1295,Trường Đại học Công nghệ Sài Gòn,university,10.737982133398305,106.67792641261589,District 8
1296,Trường Trung học cơ sở Lý Thánh Tông,school,10.747829956172547,106.6736773592682,District 8
1297,Unknown,,10.707062336356751,106.61980335947999,District 8
1298,Công viên Bông Sao,,10.73550039482639,106.66267590157852,District 8
1299,Trường Trung học phổ thông Lương Văn Can,school,10.740145537447692,106.66968080522037,District 8
1300,Unknown,,10.740218877154742,106.65486231330433,District 8
1301,Unknown,,10.735058524534724,106.65791103923556,District 8
1302,Trường Trung học cơ sở Sương Nguyệt Ánh,school,10.735821860188164,106.65810038353757,District 8
1303,Trường Trung học phổ thông Tạ Quang Bửu,school,10.733652751084852,106.66045682339693,District 8
1304,Trường Tiểu học Bông Sao,school,10.739097332264466,106.65785009096591,District 8
1305,Unknown,,10.737304409643361,106.66619400658116,District 8
1306,Trung Tâm Giáo dục nghề nghiệp - Giáo dục thường xuyên Quận 8,school,10.743047512783775,106.67171001366786,District 8
1307,Unknown,,10.738009976524134,106.6738636309703,District 8
1308,Unknown,,10.737989546495324,106.66826977623894,District 8
1309,Bệnh viện Ngọc Phú,hospital,10.7394843522487,106.66910791915593,District 8
1310,Bệnh viện Đa khoa Chánh Hưng,hospital,10.74172156165456,106.67646324642334,District 8
1311,Công viên Chánh Hưng,,10.73527976873705,106.66904912803915,District 8
1312,Trung tâm Bồi dưỡng CHính trị Quận 8,college,10.741261504521662,106.66759987052171,District 8
1313,Trường Trung học cơ sở Chánh Hưng,school,10.742181038830239,106.66662721656117,District 8
1314,Trường Tiểu học Hoàng Minh Đạo,school,10.737224884588807,106.6624945089762,District 8
1315,Trường Tiểu học Thái Hưng,school,10.737729035613473,106.67246032524791,District 8
1316,Unknown,school,10.746610832615676,106.66755585031608,District 8
1317,Co.opMart Tuy Lý Vương,,10.744400296769973,106.65510500133797,District 8
1318,Trung tâm Y tế Dự phòng Quận 8,hospital,10.748071123430668,106.6633085308907,District 8
1319,Trường Trung học cơ sở Trần Danh Ninh,school,10.751317474296087,106.68098271368355,District 8
1320,Trường Trung học cơ sở Tùng Thiện Vương,school,10.745067888963078,106.65985739092868,District 8
1321,Trường Trung học phổ thông Võ Văn Kiệt,school,10.744486785932338,106.6535056557549,District 8
1322,Trường Tiểu học Hưng Phú A,school,10.745995,106.67152360000001,District 8
1323,Trường Tiểu học Trần Nguyên Hãn,school,10.746568094092606,106.65841678725276,District 8
1324,Trường Tiểu học Tuy Lý Vương,school,10.744958975685105,106.65925956741937,District 8
1325,Trường Tiểu học Đinh Công Tráng,school,10.744207717754739,106.66319197027681,District 8
1326,Trường Tiểu học Lý Thái Tổ,school,10.74853155800279,106.66202135896658,District 8
1327,Trạm y tế phường 9 quận 8,hospital,10.745994556773386,106.67016382518541,District 8
1328,Trường mẫu giáo Vàng Anh,school,10.746024483566789,106.66967599331629,District 8
1329,Trường Tiểu học Trần Danh Lâm,school,10.751170328482003,106.68142522488854,District 8
1330,Trường tiểu học Rạch Ông,school,10.745009090634072,106.68893559592883,District 8
1331,Trường Trung học cơ sở Dương Bá Trạc,school,10.747796534801774,106.68806434713208,District 8
1332,Trường Tiểu Học Âu Dương Lân,school,10.746894947119223,106.68302896271288,District 8
1333,Bệnh viện Phục hồi chức năng - Điều trị bệnh nghề nghiệp,hospital,10.741414908903883,106.68638075502062,District 8
1334,Trường Tiểu học Lưu Hữu Phước,school,10.7187915,106.62844999999999,District 8
1335,Unknown,,10.719756376755722,106.62368068841123,District 8
1336,Trường Tiểu học Nguyễn Công Trứ,school,10.71815902049328,106.62472027636515,District 8
1337,Trường Trung học cơ sở Bình Đông,school,10.71720068915871,106.62593492377673,District 8
1338,Trường Trung học cơ sở Phú Lợi,school,10.706290828080974,106.62816904561849,District 8
1339,Unknown,,10.709353303999718,106.6294447939408,District 8
1340,Unknown,,10.707056802511717,106.62166381542468,District 8
1341,Trường Tiểu học An Phong,school,10.708895349625031,106.62043051695868,District 8
1342,Unknown,,10.707361127165342,106.62582771957928,District 8
1343,Unknown,,10.706450281593995,106.62699289466997,District 8
1344,Trường Tiểu học Nguyễn Trung Ngạn,school,10.710746331284529,106.62797599780153,District 8
1345,Trường Trung học phổ thông Ngô Gia Tự,school,10.734513307188289,106.63772498104659,District 8
1346,Trường Trung học cơ sở Bình An,school,10.725259478334978,106.63688633874206,District 8
1347,Unknown,school,10.746094771848977,106.67386520055861,District 8
1348,Unknown,,10.735745565478295,106.67061063603062,District 8
1349,Unknown,,10.73579378115533,106.67072031914262,District 8
1350,Cong Vien Duong 4,,10.736155089822288,106.67055996679713,District 8
1351,Unknown,,10.694801420823799,106.60647508284747,District 8
1352,Unknown,,10.694064099999997,106.60668705,District 8
1353,Unknown,parking,10.695060040438017,106.6060254589234,District 8
1354,Unknown,school,10.69492116578645,106.60774645025691,District 8
1355,Unknown,parking,10.694291600000001,106.60661495000002,District 8
1356,Unknown,,10.738014081529906,106.66092446559563,District 8
1357,Unknown,,10.735024199443215,106.67881735731902,District 8
1358,Unknown,,10.740251615798016,106.64767400125884,District 8
1359,Bách Hóa XANH,,10.736054613687902,106.6389516816145,District 8
1360,Castrol,fuel,10.710981278878819,106.61782474340603,District 8
1361,Mipec,fuel,10.746001909281098,106.65911267735915,District 8
1362,Unknown,fuel,10.738066816865352,106.65099437405273,District 8
1363,Unknown,fuel,10.719531652351264,106.6196293405191,District 8
1364,Unknown,fuel,10.714782843992731,106.62509141904495,District 8
1365,Comeco,fuel,10.712348732715425,106.61753975393466,District 8
1366,Unknown,fuel,10.714600249999998,106.61613050000001,District 8
1367,STS Petro,fuel,10.741872106527184,106.64851641742908,District 8
1368,Unknown,,10.736340756013965,106.67889834630525,District 8
1369,Phân hiệu trường Cao đẳng Lương thực - Thực phẩm tại Thành phố Hồ Chí Minh,college,10.719931336075568,106.63170816182077,District 8
1370,Trường Trung học cơ sở Khánh Bình,school,10.742504858296254,106.68445933651762,District 8
1371,Unknown,college,10.735986576000442,106.68127168674006,District 8
1372,Trường Trung học phổ thông Chuyên năng khiếu TDTT Nguyễn Thị Định,school,10.723835984768323,106.6218150640785,District 8
1373,Trường Tiểu học Nguyễn Nhược Thị,school,10.730289761335444,106.63408039547384,District 8
1374,Unknown,,10.73041141663105,106.62415112192488,District 8
1375,Trường Tiểu học Bùi Minh Trực,school,10.732214611579504,106.6445914772436,District 8
1376,USAMua Express - Vận Chuyển Quốc Tế,,10.71984095618005,106.63374254821127,District 8
1377,Trường tiểu học Nguyễn Trực,school,10.744709510731044,106.69071278514876,District 8
1378,Công viên 310A Hưng Phú,,10.748827261510211,106.67614592722398,District 8
1379,Trường Tiểu học Thái Hưng (cơ sở 2),school,10.748750353447024,106.67037317286908,District 8
1380,Unknown,,10.749470623369104,106.67662549693596,District 8
1381,Trường Tiểu học Vàm Cỏ Đông,school,10.74416999325452,106.67427202738129,District 8
1382,Unknown,,10.712136437697918,106.62112064895288,District 8
1383,Unknown,,10.711868486452346,106.62002749377865,District 8
1384,Unknown,,10.712885595620314,106.6219109565305,District 8
1385,Unknown,fuel,10.7652252,106.6597366,District 10
1386,Unknown,fuel,10.7801731,106.6682768,District 10
1387,Unknown,fuel,10.765557,106.6642663,District 10
1388,Unknown,fuel,10.772034,106.6685986,District 10
1389,Cửa Hàng Xăng Dầu Petrolimex,fuel,10.7794015,106.6784215,District 10
1390,Maximart,,10.7769187,106.6811112,District 10
1391,Trung Tâm Chẩn Đoán Y Khoa Medic - BV Hòa Hảo,hospital,10.762528,106.6701859,District 10
1392,Unknown,parking,10.7683283,106.6677204,District 10
1393,Trường Cao Đẳng Kinh Tế Thành phố Hồ Chí Minh,school,10.7647624,106.6720089,District 10
1394,Unknown,,10.7863791,106.6646802,District 10
1395,Trường Trung học cơ sở Nguyễn Tri Phương,school,10.7630667,106.6629232,District 10
1396,Trung Tâm Tin Học Trường ĐH Khoa Học Tự Nhiên,school,10.7635279,106.6760741,District 10
1397,Trường Trung học phổ thông Hoà Bình,school,10.76092,106.6707985,District 10
1398,Trường Trung học cơ sở Hoàng Văn Thụ,school,10.7629745,106.6681518,District 10
